product_id,product_type,product_name,size,colour,price,quantity,description
1216,Trousers,Pullover,S,indigo,105,71,"A indigo coloured, S sized, Pullover Trousers"
1217,Trousers,Pullover,M,indigo,105,44,"A indigo coloured, M sized, Pullover Trousers"
1218,Trousers,Pullover,L,indigo,105,42,"A indigo coloured, L sized, Pullover Trousers"
1219,Trousers,Pullover,XL,indigo,105,76,"A indigo coloured, XL sized, Pullover Trousers"
1220,Trousers,Pullover,XS,violet,105,53,"A violet coloured, XS sized, Pullover Trousers"
1221,Trousers,Pullover,S,violet,105,50,"A violet coloured, S sized, Pullover Trousers"
1222,Trousers,Pullover,M,violet,105,62,"A violet coloured, M sized, Pullover Trousers"
1223,Trousers,Pullover,L,violet,105,44,"A violet coloured, L sized, Pullover Trousers"
1224,Trousers,Pullover,XL,violet,105,57,"A violet coloured, XL sized, Pullover Trousers"
1225,Trousers,Shearling,XS,red,112,67,"A red coloured, XS sized, Shearling Trousers"
1226,Trousers,Shearling,S,red,112,78,"A red coloured, S sized, Shearling Trousers"
1227,Trousers,Shearling,M,red,112,40,"A red coloured, M sized, Shearling Trousers"
1228,Trousers,Shearling,L,red,112,70,"A red coloured, L sized, Shearling Trousers"
1229,Trousers,Shearling,XL,red,112,67,"A red coloured, XL sized, Shearling Trousers"
1230,Trousers,Shearling,XS,orange,112,42,"A orange coloured, XS sized, Shearling Trousers"
1231,Trousers,Shearling,S,orange,112,76,"A orange coloured, S sized, Shearling Trousers"
1232,Trousers,Shearling,M,orange,112,77,"A orange coloured, M sized, Shearling Trousers"
1233,Trousers,Shearling,L,orange,112,59,"A orange coloured, L sized, Shearling Trousers"
1234,Trousers,Shearling,XL,orange,112,52,"A orange coloured, XL sized, Shearling Trousers"
1235,Trousers,Shearling,XS,yellow,112,50,"A yellow coloured, XS sized, Shearling Trousers"
1236,Trousers,Shearling,S,yellow,112,52,"A yellow coloured, S sized, Shearling Trousers"
1237,Trousers,Shearling,M,yellow,112,74,"A yellow coloured, M sized, Shearling Trousers"
1238,Trousers,Shearling,L,yellow,112,54,"A yellow coloured, L sized, Shearling Trousers"
1239,Trousers,Shearling,XL,yellow,112,44,"A yellow coloured, XL sized, Shearling Trousers"
1240,Trousers,Shearling,XS,green,112,71,"A green coloured, XS sized, Shearling Trousers"
1241,Trousers,Shearling,S,green,112,66,"A green coloured, S sized, Shearling Trousers"
1242,Trousers,Shearling,M,green,112,48,"A green coloured, M sized, Shearling Trousers"
1243,Trousers,Shearling,L,green,112,77,"A green coloured, L sized, Shearling Trousers"
1244,Trousers,Shearling,XL,green,112,45,"A green coloured, XL sized, Shearling Trousers"
1245,Trousers,Shearling,XS,blue,112,45,"A blue coloured, XS sized, Shearling Trousers"
1246,Trousers,Shearling,S,blue,112,44,"A blue coloured, S sized, Shearling Trousers"
1247,Trousers,Shearling,M,blue,112,59,"A blue coloured, M sized, Shearling Trousers"
1248,Trousers,Shearling,L,blue,112,68,"A blue coloured, L sized, Shearling Trousers"
1249,Trousers,Shearling,XL,blue,112,69,"A blue coloured, XL sized, Shearling Trousers"
1250,Trousers,Shearling,XS,indigo,112,55,"A indigo coloured, XS sized, Shearling Trousers"
1251,Trousers,Shearling,S,indigo,112,43,"A indigo coloured, S sized, Shearling Trousers"
1252,Trousers,Shearling,M,indigo,112,59,"A indigo coloured, M sized, Shearling Trousers"
1253,Trousers,Shearling,L,indigo,112,75,"A indigo coloured, L sized, Shearling Trousers"
1254,Trousers,Shearling,XL,indigo,112,42,"A indigo coloured, XL sized, Shearling Trousers"
1255,Trousers,Shearling,XS,violet,112,61,"A violet coloured, XS sized, Shearling Trousers"
1256,Trousers,Shearling,S,violet,112,44,"A violet coloured, S sized, Shearling Trousers"
1257,Trousers,Shearling,M,violet,112,60,"A violet coloured, M sized, Shearling Trousers"
1258,Trousers,Shearling,L,violet,112,78,"A violet coloured, L sized, Shearling Trousers"
1259,Trousers,Shearling,XL,violet,112,63,"A violet coloured, XL sized, Shearling Trousers"
